"item_id","bi_st","category","sku"
650162,Gross,Beauty & Grooming,BAGSTY59F9C123D33A5
650163,Valid,Men's Fashion,MEFBIS5A06C28DD4F8F
650164,Valid,Mobiles & Tablets,MATIGE59AC7721F12E8
650165,Net,Mobiles & Tablets,MATSAM59DB75ADB2F80
650166,Valid,Mobiles & Tablets,MATSAM59C3C2583B040
650167,Gross,Entertainment,ENTVIZ59FAC395E979F
650168,Net,Appliances,APPNAT5A0A01860CE92
650169,Gross,Health & Sports,HASSPO59F08EE6CFDFA
650170,Net,Appliances,APPNAT5A0A01860CE92
650171,Net,Men's Fashion,MEFAYB59F772374E3CB
650172,Net,Women's Fashion,WOFBAT5A01450169B51-38
650174,Gross,Mobiles & Tablets,MATXZS59ACA485DF565
650175,Gross,Appliances,APPDAW59F97AFF95276
650176,Net,Mobiles & Tablets,MATSAM59DB75ADB2F80
650177,Gross,Appliances,APPSUP5A0C15FD9D2A7
650178,Net,Home & Living,HALEMA59AC86D59FDA9
650179,Gross,Computing,COMKIN5A0C4788898C0
650180,Net,Mobiles & Tablets,MATSAM5A0BFFF19C40A
650181,Valid,Appliances,APPTOB5A05983C299A1
650182,Gross,Mobiles & Tablets,MATBLU59DCCEAE922E3
650183,Net,Appliances,APPNAS5A0BDFE007AD9
650184,Gross,Appliances,APPSUP5A0C15FD9D2A7
650185,Net,Computing,COMSEA5A09949E2F97C
650186,Gross,Men's Fashion,MEFBNB59FC74FDBC09F-M
650188,Valid,Appliances,APPJAC59AC52BE89AC6
650189,Net,Men's Fashion,MEFAYB59F7656AAA3A4
650190,Net,Men's Fashion,MEFBNB59FC74FDBC09F-M
650192,Gross,Appliances,APPCAM59BA8E0AC3FF5
650193,Net,Appliances,APPBIN59F97224AEF72
650194,Gross,Mobiles & Tablets,MATHUA59B7EB40CD5BF
650195,Gross,Mobiles & Tablets,MATSAM5A0BFFF19C40A
650196,Gross,Appliances,APPNAT5A0A01860CE92
650197,Gross,Mobiles & Tablets,MATHUA5A0C4FB3E2805
650198,Net,Mobiles & Tablets,MATSAM59DB75ADB2F80
650199,Gross,Men's Fashion,MEFHOU5A0946DA25BF5
650200,Gross,Mobiles & Tablets,MATNAD59E0AC0524E72
650201,Gross,Men's Fashion,MEFBNB59FC7507001A7-L
650203,Gross,Men's Fashion,MEFBNB59FC74FFCBC1B-L
650205,Gross,Men's Fashion,MEFBUY59B7C3E863E7C-41
650207,Gross,Computing,COMHP59F174A5744BB
650208,Net,Appliances,APPORI5A02E10CA715E
650209,Net,Appliances,APPDAW59F97AFF95276
650210,Net,Mobiles & Tablets,MATRUB5A0D76F0D2B8F
650211,Gross,Health & Sports,HASSPO59F08EE6CFDFA
650212,Net,Mobiles & Tablets,MATSAM59DB75ADB2F80
650213,Gross,Mobiles & Tablets,MATIGE59BA2A053E005
650214,Gross,Mobiles & Tablets,MATINF59BB98E9CB27B
650215,Gross,Mobiles & Tablets,MATKIN59ACA46C9E54E
650216,Net,Entertainment,ENTPAN5A0D9502B1CC9
650217,Gross,Appliances,APPHAI59FDA03C0778B
650218,Net,Men's Fashion,MEFBNB59FC7507001A7-M
650220,Gross,Men's Fashion,MEFKUR59ACE570E1DEE
650221,Net,Mobiles & Tablets,MATENE59D5F6A8B9E7A
650222,Net,Home & Living,HALFAN59FAC20518DDA
650223,Net,Men's Fashion,MEFSIK59F87B6D0E251-M
650225,Net,Men's Fashion,MEFBUY59B7C3F33548D-39
650227,Gross,Appliances,APPSUP5A0C15FB24FBF
650228,Gross,Men's Fashion,MEFHOU59FB3ADCC68AA-M
650230,Gross,Mobiles & Tablets,MATINF59BB98E9CB27B
650231,Valid,Entertainment,ENTSAM59CB906CE7B58
650232,Net,Mobiles & Tablets,MATHUA5A0C4FB3717A3
650233,Gross,Health & Sports,HASSPO59F08EE6CFDFA
650234,Net,Men's Fashion,MEFBIS5A06C28DD4F8F
650235,Net,Mobiles & Tablets,MATNAD59E0AC0524E72
650236,Net,Beauty & Grooming,BAGHED59D47B805A5FA
650237,Net,Men's Fashion,MEFKUR59ACE570E1DEE
650238,Net,Appliances,APPPHI59FADF955AFAD
650239,Net,Men's Fashion,MEFBNB59FC74FDBC09F-M
650241,Net,Men's Fashion,MEFPAK5A094BF6361A4-M
650243,Gross,Appliances,APPSUP5A0C15FB24FBF
650244,Net,Mobiles & Tablets,MATHUA5A0C4F9E664D1
650245,Net,Beauty & Grooming,BAGRIM5A0196DFDB38A
650246,Net,Beauty & Grooming,BAGELF59ACCCC1B1CFB
650247,Net,Appliances,APPGOL5A0BDFE081BCB
650248,Gross,Men's Fashion,MEFHOU5A0946DA25BF5
650249,Gross,Mobiles & Tablets,MATNAD59E0AC0524E72
650250,Gross,Men's Fashion,MEFBNB59FC7507001A7-L
650252,Gross,Men's Fashion,MEFBNB59FC74FFCBC1B-L
650254,Gross,Men's Fashion,MEFBUY59B7C3E863E7C-41
650256,Net,Computing,COMHP59F174A5744BB
650257,Net,Men's Fashion,MEFGEN59D2A02C9D0AA-10
650259,Net,Men's Fashion,MEFBUY59B7C3DDC2CA3-44
650261,Net,Mobiles & Tablets,MATSAM5A0BFFF19C40A
650262,Net,Appliances,APPNAT5A0A01860CE92
650263,Net,Mobiles & Tablets,MATHUA5A0C4FB3E2805
650264,Net,Appliances,APPHOM59F30D3D9885D
650265,Net,Entertainment,ENTSON59FABF9C16464
650266,Gross,Mobiles & Tablets,MATINF59BB98E9CB27B
650267,Gross,Men's Fashion,MEFHOU59FB3ADCC68AA-M
650269,Net,Appliances,APPGOL5A0BDFE081BCB
650270,Gross,Mobiles & Tablets,MATHUA5A0C4FA7A8A95
650271,Valid,Mobiles & Tablets,MATIGE59BA2A053E005
650272,Net,Beauty & Grooming,BAGJAC59EF4D6A11A7E
650273,Net,Beauty & Grooming,BAGEMA59BAB20E6F650
650274,Gross,Men's Fashion,MEFWIN5A01AA2AED701
650275,Gross,Mobiles & Tablets,MATHUA59B7EB40CD5BF
650276,Net,Health & Sports,HASLIF5A0C497413C4C
650277,Net,Entertainment,ENTORI5A0BEAC5CAB2E
650278,Net,Appliances,APPGOL5A0BDFE081BCB
650279,Net,Home & Living,HALLEA5A02A743C07D4
650280,Net,Home & Living,HALLEA5A02A73845E1C
650281,Net,Home & Living,HALLEA5A02A73331C8F
650282,Net,Home & Living,HALLEA5A02A73BBDF27
650283,Gross,Men's Fashion,MEFPAK5A094C08D9385-L
650285,Gross,Beauty & Grooming,BAGKRO5A0AC7CFC931A
650286,Gross,Kids & Baby,KABNAD59E0ADD8884CA
650287,Gross,Women's Fashion,WOFDIN59BA411653ECB
650288,Gross,Women's Fashion,WOFDEA59F1EEB5501ED-8
650290,Gross,Appliances,APPHAI5A03159A145F4
650291,Gross,Men's Fashion,MEFHOU5A0946DA25BF5
650292,Gross,Computing,COMGOO5A0C48641C8EC
650293,Net,Appliances,APPGOL5A0BDFE081BCB
650294,Valid,Entertainment,ENTCHA5A0BEAC52B70B
650295,Net,Men's Fashion,MEFBNB59FC7507001A7-M
650297,Net,Men's Fashion,MEFBNB59FC74FFCBC1B-M
650299,Net,Men's Fashion,MEFPAK5A094C054968C-M
650301,Gross,Men's Fashion,MEFHOU59FB3ADCC68AA-M
650303,Gross,Appliances,APPDAW59F97AFF95276
650304,Net,Appliances,APPGOL5A0BDFE081BCB
650305,Net,Mobiles & Tablets,MATHUA59B7EB4505059
650306,Net,Appliances,APPNAT59E0BBA2681FA
650307,Net,Beauty & Grooming,BAGEMA59BAB20E6F650
650308,Gross,Entertainment,ENTCHA59BF948335AD5
650309,Net,Appliances,APPGOL5A0BDFE081BCB
650310,Net,Appliances,APPORI59DE07F8A408A
650311,Net,Appliances,APPGOL5A0BDFE081BCB
650312,Net,Appliances,APPNAT5A0A01860CE92
650313,Net,Beauty & Grooming,BAGEMA59BAB10EF1FCC
650314,Net,Appliances,APPDAW59F97AFF95276
650315,Gross,Men's Fashion,MEFBNB59FC7507001A7-M
650317,Gross,Mobiles & Tablets,MATMOT59BA4FC441F11
650318,Net,Appliances,APPGOL5A0BDFE081BCB
650319,Gross,Appliances,APPJAC59AC52BE89AC6
650320,Net,Appliances,APPGOL5A0BDFE081BCB
650321,Gross,Men's Fashion,MEFBUY59FB3AF0B5A91-43
650323,Gross,Men's Fashion,MEFBUY59FB3AF0B5A91-44
650325,Net,Appliances,APPJAC5A09669FA729F
650326,Net,Appliances,APPJAC5A0966A271173
650327,Valid,Men's Fashion,MEFBAT5A0144EE91D0A-44
650329,Valid,Appliances,APPNAT5A018FEDA562F
650330,Gross,Mobiles & Tablets,MATHTC59F1DA397BD3E
650331,Gross,Mobiles & Tablets,MATIGE59BA6458A8F79-1
650333,Net,Women's Fashion,WOFDEA59F1EE0409DA2-L
650335,Net,Men's Fashion,MEFBNB59FC7507001A7-L
650337,Net,Appliances,APPGOL5A0BDFE081BCB
650338,Net,Beauty & Grooming,BAGKEM59FADB719B418
650339,Net,Appliances,APPGOL5A0BDFE081BCB
650340,Net,Appliances,APPCAM59BA8E112EB38
650341,Net,Women's Fashion,WOFBAT5A01450169B51-38
650343,Net,Soghaat,SOGAMB5A09BA25AF0A9
650344,Net,Soghaat,SOGAMB5A09BA260C768
650345,Net,Men's Fashion,MEFNAR59F7257301A89
650346,Net,Men's Fashion,MEFPAK5A094BF6361A4-S
650348,Net,Men's Fashion,MEFBUY59B7C3F33548D-39
650350,Net,Men's Fashion,MEFBNB5A046DA766A1C-M
650352,Net,Appliances,APPDAW59F97AFF95276
650353,Net,Men's Fashion,MEFWIN59C90735C185A
650354,Net,Men's Fashion,MEFPAK5A094BF6361A4-L
650356,Net,Appliances,APPGOL5A0BDFE081BCB
650357,Gross,Men's Fashion,MEFBNB59FC74FFCBC1B-M
650359,Gross,Men's Fashion,MEFBNB59FC74FDBC09F-M
650361,Gross,Superstore,KNO59D64DAC18B6C
650362,Gross,Appliances,APPNAT59E0BBA2681FA
650363,Gross,Appliances,APPHAI59FDA03B98C41
650364,Gross,Appliances,APPDAW59F97AFF95276
650365,Gross,Appliances,APPTHU59F6F07255F50
650366,Gross,Entertainment,ENTPAN5A0CACC6C5FEC
650367,Gross,Appliances,APPNAT5A018FEDA562F
650368,Net,Appliances,APPGOL5A0BDFE081BCB
650369,Net,Men's Fashion,MEFPRI59F0E2F0E9A42-M
650371,Gross,Women's Fashion,WOFDEA59F75AE8C0059-L
650373,Net,Appliances,APPDAW59F97AFF95276
650374,Net,Mobiles & Tablets,MATSAM59DB75ADB2F80
650375,Gross,Appliances,APPDAW59F97AFF95276
650376,Net,Appliances,APPDAW59F97AFF95276
650377,Gross,Appliances,APPWAV5A0AC3FA4AB55
650378,Net,Men's Fashion,MEFBNB59FC7507001A7-M
650380,Net,Appliances,APPDAW59F97AFF95276
650381,Net,Appliances,APPDAW59F97AFF95276
650382,Net,Appliances,APPGOL5A0BDFE081BCB
650383,Net,Mobiles & Tablets,MATSAM59DB75ADB2F80
650384,Net,Appliances,APPGOL5A0BDFE081BCB
650385,Gross,Mobiles & Tablets,MATHUA59B7EB627934B
650386,Net,Appliances,APPGOL5A0BDFE081BCB
650387,Net,Men's Fashion,MEFBUY59B7E813F11EE-43
650389,Net,Mobiles & Tablets,MATHUA59B7EB40CD5BF
650390,Net,Appliances,APPDAW59F97AFF95276
650391,Net,Appliances,APPGOL5A0BDFE081BCB
650392,Gross,Appliances,APPORI5A01929E906B1
650393,Net,Mobiles & Tablets,MATSAM59DB75ADB2F80
650394,Gross,Appliances,APPDAW59F97AFF95276
650395,Gross,Men's Fashion,MEFBIS5A06C28DD4F8F
650396,Gross,Men's Fashion,MEFJOO5A0938969EA16-9
650398,Gross,Men's Fashion,MEFJOO5A0938969EA16-8
650400,Gross,Appliances,APPDAW59FEF7BA9832B
650401,Valid,Appliances,APPGOL5A0BDFE081BCB
650402,Valid,Appliances,APPHOM59F6C7258D83B
650403,Gross,Women's Fashion,WOFFAR59BA8C8DEA414
650404,Net,Health & Sports,HASSPO59F08EE6CFDFA
650405,Net,Appliances,APPGOL5A0BDFE081BCB
650406,Net,Mobiles & Tablets,MATSAM59D74470AD085
650407,Net,Men's Fashion,MEFBUY59B7E829BAF11-44
650409,Net,Men's Fashion,MEFBAT5A01451DA0747-44
650411,Net,Mobiles & Tablets,MATSMA59DCCD1DE8D07
650412,Gross,Mobiles & Tablets,MATSAM59DB759CA2898
650413,Gross,Women's Fashion,WOFDEA59F1EE0409DA2-L
650415,Gross,Men's Fashion,MEFPAK5A094C054968C-L
650417,Net,Appliances,APPGOL5A0BDFE081BCB
650418,Gross,Appliances,APPGOL5A0BDFE081BCB
650419,Net,Appliances,APPTHU59F6F07255F50
650420,Net,Appliances,APPHAI59FDA03C0778B
650421,Net,Appliances,APPGOL5A0BDFE081BCB
650422,Net,Appliances,APPORI59DE07F8A408A
650423,Net,Computing,COMGOO5A0C48641C8EC
650424,Net,Women's Fashion,WOFDEA59F1EE4AE0C98-M
650426,Net,Women's Fashion,WOFDEA59F1EE6A2F7F9-M
650428,Net,Women's Fashion,WOFNET59E8EDE3D6D2B
650429,Gross,Mobiles & Tablets,MATSAM5A0BFFEEED718
650430,Gross,Appliances,APPGOL5A0BDFE081BCB
650431,Net,Appliances,APPGOL5A0BDFE081BCB
650432,Gross,Beauty & Grooming,BAGHUG59ACBA4E96C8E
650433,Gross,Health & Sports,HASLIF59AC4E862F77C
650434,Net,Appliances,APPHAI59FDA03C0778B
650435,Gross,Appliances,APPGOL5A0BDFE081BCB
650436,Net,Mobiles & Tablets,MATSAM59DB75ADB2F80
650437,Gross,Appliances,APPHAI59FDA03B98C41
650438,Gross,Women's Fashion,WOFFAR59BA8C8DEA414
650439,Net,Appliances,APPDAW59F97AFF95276
650440,Gross,Appliances,APPGOL5A0BDFE081BCB
650441,Net,Appliances,APPGOL5A0BDFE081BCB
650442,Net,Men's Fashion,MEFDEA59F1EE63715D7-L
650444,Net,Entertainment,ENTSAM5A0BF25AA030B
650445,Net,Mobiles & Tablets,MATSAM59DB7583ED7C0
650446,Net,Beauty & Grooming,BAGTRA5A040B7733C11
650447,Net,Men's Fashion,MEFAYB59FAB69106853-L
650449,Net,Home & Living,HALNAD59E0BCD6723A7
650450,Net,Home & Living,HALANG59F3331F5C878
650451,Net,Appliances,APPGOL5A0BDFE081BCB
650452,Net,Mobiles & Tablets,MATSAM59DB75ADB2F80
650453,Gross,Mobiles & Tablets,MATIGE59BA2A053E005
650454,Valid,Men's Fashion,MEFPRI59F0E2F0E9A42-M
650456,Valid,Superstore,FAN59ACAEB166B6D
650457,Valid,Computing,COMLIF5A0000FC1D4A8
650458,Net,Men's Fashion,MEFBNB59FC74FDBC09F-M
650460,Net,Men's Fashion,MEFPAK5A094BF436BE6-M
650462,Net,Men's Fashion,MEFPAK5A094BF436BE6-L
650464,Net,Men's Fashion,MEFAG59F9AEA152991-L
650466,Gross,Men's Fashion,MEFBUY59FB3AF0B5A91-44
650468,Net,Men's Fashion,MEFPRI59F0E2F0E9A42-XL
650470,Net,Men's Fashion,MEFBNB59FC7507001A7-L
650472,Net,Mobiles & Tablets,MATHUA59B7EB4505059
650473,Net,Appliances,APPHAI5A0C15FD255AB
650474,Net,Men's Fashion,MEFPAK5A094BF6361A4-M
650476,Net,Mobiles & Tablets,MATHKT59ACA66A168E6
650477,Net,Entertainment,ENTPAN5A0970BBBD183
650478,Net,Computing,COMTP-59D720D16E35A
650479,Net,Appliances,APPJAC59AC52BE89AC6
650480,Gross,Women's Fashion,WOF10059E4BA7C67AB4
650481,Net,Mobiles & Tablets,MATSAM5A0BFFEEED718
650482,Valid,Health & Sports,HASRAJ59AC508C99C74
650483,Valid,Home & Living,HALSHO59F835E4825D4
650484,Valid,Women's Fashion,WOFDEA59F1EE0409DA2-L
650486,Valid,Men's Fashion,MEFPAK5A094C054968C-L
650488,Gross,Mobiles & Tablets,MATSAM59DB7583ED7C0
650489,Gross,Women's Fashion,WOFDEA59F1ED6D9BE06
650490,Gross,Computing,COMGOO5A0C48641C8EC
650491,Net,Mobiles & Tablets,MATIGE59BA2A053E005
650492,Net,Women's Fashion,WOFBAT5A0144CE9C261-38
650494,Net,Women's Fashion,WOFBAT5A0144DD82CD7-37
650496,Gross,Mobiles & Tablets,MATSAM59DB7583ED7C0
650497,Gross,Men's Fashion,MEFFOS5A0C412EBA648
650498,Gross,Home & Living,HALSHO59F8310441924
650499,Gross,Home & Living,HALSHO59F8363A92945
650500,Valid,Men's Fashion,MEFJOO5A0938969EA16-9
650502,Valid,Men's Fashion,MEFJOO5A0938969EA16-8
650504,Gross,Appliances,APPHOM59F30D3D9885D
650505,Valid,Appliances,APPBOS5A0AC394763FC
650506,Net,Appliances,APPANE59BD0264D918C
650507,Gross,Men's Fashion,MEFBUY59B7C3F33548D-42
650509,Gross,Appliances,APPJAC5A0966A271173
650510,Valid,Men's Fashion,MEFPAK5A094C0364EB8-M
650512,Gross,Superstore,MOR5A068E1288393
650513,Gross,Superstore,KNO5A005AAD4F2AD
650514,Gross,Superstore,MOR59F333319808D
650515,Net,Mobiles & Tablets,MATSAM59D74470AD085
650516,Net,Women's Fashion,WOFLAL59F08FC2448B2
650517,Net,Women's Fashion,WOFLAL59C4B5EA79841
650518,Net,Women's Fashion,WOFLAL59F08F79C555D
650519,Net,Women's Fashion,WOFLAL59C4B5DFD0471
650520,Net,Women's Fashion,WOFLAL59BA458B7B757
650521,Net,Men's Fashion,MEFPRI59F0E47B11C9C-M
650523,Net,Men's Fashion,MEFBNB59FC74FFCBC1B-M
650525,Net,Men's Fashion,MEFBNB59FC74FDBC09F-M
650527,Net,Superstore,KNO59D64DAC18B6C
650528,Gross,Mobiles & Tablets,MATSAM59DB75ADB2F80
650529,Net,Men's Fashion,MEFATA59FB0042B6E86-42
650531,Net,Appliances,APPTHU5A0AC455D60E8
650532,Valid,Men's Fashion,MEFAYB59F76C069819E-M
650534,Valid,Men's Fashion,MEFAYB59F76BFE9D190-S
650536,Valid,Men's Fashion,MEFHAW59AC52E39F07D
650537,Net,Women's Fashion,WOFDEA59F1EEB5501ED-9
650539,Gross,Appliances,APPORI5A02E10CA715E
650540,Gross,Appliances,APPDAW59F97AFF95276
650541,Gross,Computing,COMGOO5A0C48641C8EC
650542,Gross,Women's Fashion,WOFDEA59F1ED6D9BE06
650543,Gross,Mobiles & Tablets,MATHUA5A0C4FAD7519D
650544,Net,Appliances,APPHAI59FDA03B98C41
650545,Net,Appliances,APPKEN59F8AEE96CA86
650546,Net,Appliances,APPORI59DE07F8A408A
650547,Gross,Mobiles & Tablets,MATSAM59DB7583ED7C0
650548,Net,Men's Fashion,MEFATA59FB002536D8E-42
650550,Net,Appliances,APPGAB59F8AEE1E5325
650551,Gross,Computing,COMSEA59F72A3659B91
650552,Gross,Mobiles & Tablets,MATSAM59DB75ADB2F80
650553,Gross,Men's Fashion,MEFECH5A0AF991CC25E-43
650555,Gross,Men's Fashion,MEFJOO5A09388C1236B-8
650557,Gross,Men's Fashion,MEFHOU5A0946DA25BF5
650558,Gross,Mobiles & Tablets,MATNAD59E0AC0524E72
650559,Gross,Men's Fashion,MEFBNB59FC7507001A7-L
650561,Gross,Men's Fashion,MEFBNB59FC74FFCBC1B-L
650563,Gross,Men's Fashion,MEFBUY59B7C3E863E7C-41
650565,Net,Entertainment,ENTNIK5A0C54E325A09
650566,Net,Appliances,APPCAM59BA8DFE661A4
650567,Valid,Men's Fashion,MEFAEY5A09748BE25EF-L
650569,Valid,Men's Fashion,MEFAEY5A09748BE25EF-M
650571,Valid,Women's Fashion,WOF10059F08C84D2883
650572,Gross,Appliances,APPHAI59DFA529470F2
650573,Net,Appliances,APPGAB59F8AEE1E5325
650574,Net,Mobiles & Tablets,MATSAM59DB75ADB2F80
650575,Net,Men's Fashion,MEFHOU59FB3ADCC68AA-M
650577,Net,Appliances,APPDAW59F97AFF95276
650578,Net,Women's Fashion,WOFBAT5A01451056E45-37
650580,Net,Kids & Baby,KABPLA59AC846290D76
650581,Net,Men's Fashion,MEFPAK5A094C08D9385-L
650583,Net,Appliances,APPHOM59F6C7258D83B
650584,Net,Appliances,APPWES5A04372B3B706
650585,Gross,Men's Fashion,MEFBNB59FC74FFCBC1B-L
650587,Gross,Computing,COMSEA5A0C47856438E
650588,Gross,Mobiles & Tablets,MATSAM59DB7583ED7C0
650589,Net,Appliances,APPDAW59F97AFF95276
650590,Net,Appliances,APPMAG5A0C4BA607C4B
650591,Net,Men's Fashion,MEFAYB59F76BC052E72-M
650593,Gross,Beauty & Grooming,BAGHUG59ACBA4E96C8E
650594,Net,Appliances,APPNAT59EECA1E9FF59
650595,Gross,Mobiles & Tablets,MATSAM59DB75ADB2F80
650596,Gross,Entertainment,ENTECO5A0BEAC328A1F
650597,Gross,Men's Fashion,MEFOAS59BA9ADB90023
650598,Net,Appliances,APPNAT5A0A01860CE92
650599,Gross,Appliances,APPNAT5A018FEDA562F
650600,Net,Appliances,APPDAW59F97AFF95276
650601,Gross,Mobiles & Tablets,MATSAM59DB7583ED7C0
650602,Gross,Appliances,APPKAR59FDE0582100B
650603,Gross,Appliances,APPORI59DE07F8A408A
650604,Net,Appliances,APPNAS5A0BDFE007AD9
650605,Net,Appliances,APPDAW59F97AFF95276
650606,Net,Men's Fashion,MEFWIN59F01E26B8923-L
650608,Net,Appliances,APPWAV5A0AC3FB04C89
650609,Gross,Beauty & Grooming,BAGSIN5A01B61426897
650610,Gross,Appliances,APPNAT5A0A01860CE92
650611,Gross,Beauty & Grooming,BAGVAR5A0432DACBCA0
650612,Net,Entertainment,ENTNOB5A0BEB56E5C9B
650613,Net,Computing,COMHP5A0416FA92D29
650614,Net,Entertainment,ENTPAN5A0970BBBD183
650615,Net,Appliances,APPORI59DE07F8A408A
650616,Valid,Mobiles & Tablets,MATTEL59BA944F84002
650617,Net,Men's Fashion,MEFBNB59FC7507001A7-L
650619,Net,Appliances,APPDAW59F97AFF95276
650620,Gross,Mobiles & Tablets,MATHUA5A0C4FA7A8A95
650621,Net,Appliances,APPJAC59B9252C10001
650622,Gross,Mobiles & Tablets,MATHUA5A0C4FAD7519D
650623,Net,Men's Fashion,MEFRUB59CAB419BCD57
650624,Net,Appliances,APPKEN59F6F07C6DBBD
650625,Net,Mobiles & Tablets,MATSAM59DB75ADB2F80
650626,Net,Mobiles & Tablets,MATHUA59B7EB40CD5BF
650627,Gross,Men's Fashion,MEFHOU5A0946DA25BF5
650628,Gross,Mobiles & Tablets,MATNAD59E0AC0524E72
650629,Gross,Men's Fashion,MEFBNB59FC7507001A7-L
650631,Gross,Men's Fashion,MEFBNB59FC74FFCBC1B-L
650633,Gross,Men's Fashion,MEFBUY59B7C3E863E7C-41
650635,Valid,Men's Fashion,MEFRED59FB12FD87870-M
650637,Valid,Men's Fashion,MEFRED5A006E7A4E4DE-M
650639,Valid,Women's Fashion,WOFRED5A006E7CC6D0F-L
650641,Valid,Men's Fashion,MEFAYB59F77D2195F14-M
650643,Gross,Mobiles & Tablets,MATSAM59DB7583ED7C0
650644,Gross,Appliances,APPHAI59FDA03B98C41
650645,Net,Mobiles & Tablets,MATHUA59B7EB4505059
650646,Gross,Mobiles & Tablets,MATHUA59B7EB4505059
650647,Gross,Mobiles & Tablets,MATOPP59D1F6D7AD84B
650648,Gross,Computing,COMSEA5A0C478F64152
650649,Valid,Women's Fashion,WOFSHO59AE5C6B30F00-M
650651,Net,Appliances,APPDAW59F97AFF95276
650652,Net,Computing,COMGOO5A0C48641C8EC
650653,Net,Women's Fashion,WOFDEA59F1ED6D9BE06
650654,Valid,Women's Fashion,WOFACE59E9FDDA61583-S
650656,Valid,Men's Fashion,MEFECH5A0AF993A5D1E-42
650658,Valid,Men's Fashion,MEFBNB59FC7507001A7-L
650660,Net,Men's Fashion,MEFHOU5A0946DA25BF5
650661,Net,Mobiles & Tablets,MATNAD59E0AC0524E72
650662,Net,Men's Fashion,MEFBNB59FC7507001A7-L
650664,Net,Men's Fashion,MEFBNB59FC74FFCBC1B-L
650666,Net,Men's Fashion,MEFBUY59B7C3E863E7C-41
650668,Gross,Appliances,APPJAC59EF4D640AC4D
650669,Gross,Appliances,APPELI5A03184E046C5
650670,Valid,Appliances,APPORI59DE07F8A408A
650671,Net,Appliances,APPDAW59F97AFF95276
650672,Net,Appliances,APPDAW59F97AFF95276
650673,Net,Appliances,APPDAW59F97AFF95276
650674,Valid,Men's Fashion,MEFHOU59FB3ADCC68AA-L
650676,Valid,Men's Fashion,MEFHOU59FB3ADCC68AA-M
650678,Net,Appliances,APPSUP5A0C15FB24FBF
650679,Net,Mobiles & Tablets,MATROM59D5F67AACC12
650680,Net,Men's Fashion,MEFBNB59FC7507001A7-M
650682,Net,Men's Fashion,MEFADO59E863D311244-M
650684,Net,Men's Fashion,MEFAG59F9AEA44E315-M
650686,Net,Men's Fashion,MEFAYB59FAB691A9915
650687,Net,Men's Fashion,MEFBNB59FC74FDBC09F-M
650689,Net,Men's Fashion,MEFBNB5A046DA417C54-M
650691,Net,Men's Fashion,MEFPAK5A094BFD479E3-M
650693,Gross,Appliances,APPBIN59F97224AEF72
650694,Gross,Mobiles & Tablets,MATHUA5A0C4EEC41126
650695,Gross,Beauty & Grooming,BAGDEA59CB9076A8860
650696,Valid,Appliances,APPANE59BD02530F9D5
650697,Gross,Entertainment,ENTPAN5A0CACC6C5FEC
650698,Gross,Appliances,APPDAW59FEF7B84F84B
650699,Gross,Computing,COMSEA5A09949E2F97C
650700,Net,Men's Fashion,MEFPAK5A094BF6361A4-L
650702,Net,Women's Fashion,WOFJUN59FB0FA1279DC
650703,Gross,Appliances,APPDAW59F97AFF95276
650704,Net,Women's Fashion,WOFGUL59ACD17CEF45C
650705,Net,Women's Fashion,WOFSK59F16A4D50EFA
650706,Net,Men's Fashion,MEFDEA59D36DD59ADAA
650707,Net,Mobiles & Tablets,MATREM59DCCE3A90D51
650708,Gross,Appliances,APPNAT5A018FEDA562F
650709,Gross,Appliances,APPPEL59FF42F50CAD3
650710,Gross,Men's Fashion,MEFAYB59F7787A026CD-L
650712,Net,Mobiles & Tablets,MATSAM59DB75ADB2F80
650713,Gross,Appliances,APPNAT5A018FEDA562F
650714,Valid,Appliances,APPTHU5A0AC455D60E8
650715,Valid,Appliances,APPHAI59FDA03B98C41
650716,Gross,Mobiles & Tablets,MATHUA5A0C4EEC41126
650717,Gross,Beauty & Grooming,BAGDEA59CB9076A8860
650718,Gross,Women's Fashion,WOFDEA59F75AE8C0059-L
650720,Net,Mobiles & Tablets,MATINF59BAB1EEEA6D5
650721,Net,Appliances,APPDAW59F97AFF95276
650722,Gross,Appliances,APPDAW5A001C3D9C53A
650723,Gross,Appliances,APPDAW59FF03487208E
650724,Gross,Appliances,APPDAW59FF342D11215
650725,Gross,Entertainment,ENTPAN5A0CACC6C5FEC
650726,Gross,Mobiles & Tablets,MATHUA5A0C4F9E664D1
650727,Gross,Appliances,APPORI5A05B232CB946
650728,Valid,Beauty & Grooming,BAGMAS59AC6F672F218
650729,Valid,Beauty & Grooming,BAGMAS59AC6F6B0442C
650730,Valid,Beauty & Grooming,BAGMAS59D5EF5E22517
650731,Valid,Beauty & Grooming,BAGMAS59AC6F6F034BF
650732,Net,Men's Fashion,MEFBUY59B7C3E863E7C-42
650734,Net,Home & Living,HALRUB5A0D76EF57624
650735,Net,Computing,COMHP5A0416FA92D29
650736,Net,Appliances,APPDAW59F97AFF95276
650737,Net,Computing,COMGOO5A0C48641C8EC
650738,Net,Women's Fashion,WOFBRA59F87536DE85C-41
650740,Gross,Appliances,APPORI59DE07F8A408A
650741,Gross,Beauty & Grooming,BAGDEA59CB9076A8860
650742,Net,Beauty & Grooming,BAGMAS59AC6FBC3FD83
650743,Net,Beauty & Grooming,BAGDET5A068E10DB3D9
