"Location_id","Place Name","City","County","State","Region","Zip"
8569,Utica,Utica,Winona,MN,Midwest,55979
8570,Albany,Albany,Albany,NY,Northeast,12242
8571,Fairfax,Fairfax,Fairfax,VA,South,22032
8572,Palacios,Palacios,Matagorda,TX,South,77465
8573,Buckeystown,Buckeystown,Frederick,MD,South,21717
8574,Bandana,Bandana,Ballard,KY,South,42022
8575,Glendale,Glendale,Maricopa,AZ,West,85308
8576,Porter,Porter,Yellow Medicine,MN,Midwest,56280
8577,Ottawa Lake,Ottawa Lake,Monroe,MI,Midwest,49267
8578,Parlin,Parlin,Gunnison,CO,West,81239
8579,Santa Cruz,Santa Cruz,Santa Cruz,CA,West,95064
8580,Linn Grove,Linn Grove,Adams,IN,Midwest,46769
8581,Minetto,Minetto,Oswego,NY,Northeast,13115
8582,Brockton,Brockton,Plymouth,MA,Northeast,2403
8583,Simpsonville,Simpsonville,Greenville,SC,South,29680
8584,Brighton,Brighton,Jersey,IL,Midwest,62012
8585,Okolona,Okolona,Henry,OH,Midwest,43550
8586,Osceola,Osceola,Tioga,PA,Northeast,16942
8587,Union Center,Union Center,Juneau,WI,Midwest,53962
8588,Washington,Washington,District of Columbia,DC,South,20395
8589,Greenwich,Greenwich,Fairfield,CT,Northeast,6830
8590,Dayton,Dayton,Montgomery,OH,Midwest,45416
8591,Baltimore,Baltimore,Baltimore (city),MD,South,21213
8592,Murdock,Murdock,Swift,MN,Midwest,56271
8593,Mildred,Mildred,Sullivan,PA,Northeast,18632
8594,Peoria,Peoria,Peoria,IL,Midwest,61628
8595,Stafford,Stafford,Genesee,NY,Northeast,14143
8596,Shavertown,Shavertown,Luzerne,PA,Northeast,18708
8597,Denver,Denver,Denver,CO,West,80231
8598,Central,Central,Pickens,SC,South,29630
8599,Albany,Albany,Albany,NY,Northeast,12207
8600,Jamestown,Jamestown,Greene,OH,Midwest,45335
8601,Purcell,Purcell,McClain,OK,South,73080
8602,Ammon,Ammon,Dinwiddie,VA,South,23822
8603,Alva,Alva,Crook,WY,West,82711
8604,Hecker,Hecker,Monroe,IL,Midwest,62248
8605,Lerose,Lerose,Owsley,KY,South,41344
8606,North Fort Myers,North Fort Myers,Lee,FL,South,33918
8607,Monterey,Monterey,Monterey,CA,West,93944
8608,Folsom,Folsom,Sacramento,CA,West,95763
8609,Tulsa,Tulsa,Tulsa,OK,South,74184
8610,Manchester,Manchester,Hartford,CT,Northeast,6041
8611,Wells,Wells,Elko,NV,West,89835
8612,East Point,East Point,Johnson,KY,South,41216
8613,Vineyard Haven,Vineyard Haven,Dukes,MA,Northeast,2568
8614,Tussy,Tussy,Carter,OK,South,73488
8615,Newport,Newport,Jackson,AR,South,72112
8616,North Bergen,North Bergen,Hudson,NJ,Northeast,7047
8617,Abrams,Abrams,Oconto,WI,Midwest,54101
8618,East Irvine,East Irvine,Orange,CA,West,92650
8619,Chidester,Chidester,Ouachita,AR,South,71726
8620,Austin,Austin,Travis,TX,South,78736
8621,Peru,Peru,Nemaha,NE,Midwest,68421
8622,Millmont,Millmont,Union,PA,Northeast,17845
8623,Lykens,Lykens,Dauphin,PA,Northeast,17048
8624,Indianapolis,Indianapolis,Marion,IN,Midwest,46201
8625,Demopolis,Demopolis,Marengo,AL,South,36732
8626,Arlington,Arlington,Arlington,VA,South,22212
8627,Lake Odessa,Lake Odessa,Ionia,MI,Midwest,48849
8628,Van Horn,Van Horn,Culberson,TX,South,79855
8629,Lamar,Lamar,Clinton,PA,Northeast,16848
8630,Niceville,Niceville,Okaloosa,FL,South,32578
8631,Thurman,Thurman,Fremont,IA,Midwest,51654
8632,Auburn Hills,Auburn Hills,Oakland,MI,Midwest,48326
8633,Loveland,Loveland,Larimer,CO,West,80539
8634,Covelo,Covelo,Mendocino,CA,West,95428
8635,Miami,Miami,Miami-Dade,FL,South,33146
8636,Cooleemee,Cooleemee,Davie,NC,South,27014
8637,Sacramento,Sacramento,Sacramento,CA,West,94211
8638,Crystal Lake,Crystal Lake,McHenry,IL,Midwest,60039
8639,Hendrum,Hendrum,Norman,MN,Midwest,56550
8640,Meriden,Meriden,Jefferson,KS,Midwest,66512
8641,Leitchfield,Leitchfield,Grayson,KY,South,42755
8642,Damascus,Damascus,Montgomery,MD,South,20872
8643,Glidden,Glidden,Carroll,IA,Midwest,51443
8644,Huntsburg,Huntsburg,Geauga,OH,Midwest,44046
8645,Pleasantville,Pleasantville,Pleasantville,NJ,Northeast,8233
8646,Berlin Center,Berlin Center,Mahoning,OH,Midwest,44401
8647,Atlanta,Atlanta,Fulton,GA,South,30377
8648,Harvard,Harvard,Worcester,MA,Northeast,1451
8649,Shaver Lake,Shaver Lake,Fresno,CA,West,93664
8650,Chimacum,Chimacum,Jefferson,WA,West,98325
8651,Viola,Viola,Sedgwick,KS,Midwest,67149
8652,Pray,Pray,Park,MT,West,59065
8653,Canton,Canton,Stark,OH,Midwest,44701
8654,Benedict,Benedict,York,NE,Midwest,68316
8655,Livonia,Livonia,Wayne,MI,Midwest,48154
8656,Molina,Molina,Mesa,CO,West,81646
8657,Cascade,Cascade,Cascade,MT,West,59421
8658,Mont Belvieu,Mont Belvieu,Chambers,TX,South,77580
8659,Sutton,Sutton,Griggs,ND,Midwest,58484
8660,Jekyll Island,Jekyll Island,Glynn,GA,South,31527
8661,New Hartford,New Hartford,New Hartford,MO,Midwest,63364
8662,Martinsburg,Martinsburg,Berkeley,WV,South,25401
8663,Walhalla,Walhalla,Mason,MI,Midwest,49458
8664,Canadian,Canadian,Pittsburg,OK,South,74425
8665,Craddockville,Craddockville,Accomack,VA,South,23341
8666,Altoona,Altoona,Polk,IA,Midwest,50009
8667,Tolar,Tolar,Hood,TX,South,76476
8668,White Bird,White Bird,Idaho,ID,West,83554
8669,Carnelian Bay,Carnelian Bay,Placer,CA,West,96140
8670,Melissa,Melissa,Collin,TX,South,75454
8671,Deerfield Street,Deerfield Street,Cumberland,NJ,Northeast,8313
8672,Downey,Downey,Bannock,ID,West,83234
8673,Eunice,Eunice,St. Landry,LA,South,70535
8674,Whittington,Whittington,Franklin,IL,Midwest,62897
8675,Manassas,Manassas,Manassas (city),VA,South,20110
8676,Birmingham,Birmingham,Jefferson,AL,South,35282
8677,Gilbert,Gilbert,Franklin,LA,South,71336
8678,La Madera,La Madera,Rio Arriba,NM,West,87539
8679,Ojo Feliz,Ojo Feliz,Mora,NM,West,87735
8680,Buhl,Buhl,Tuscaloosa,AL,South,35446
8681,Niota,Niota,McMinn,TN,South,37826
8682,Bremond,Bremond,Robertson,TX,South,76629
8683,Falls Church,Falls Church,Falls Church (city),VA,South,22046
8684,Kingston,Kingston,Kingston,WV,South,25120
8685,Jacksonville,Jacksonville,Tompkins,NY,Northeast,14854
8686,Peoria,Peoria,Maricopa,AZ,West,85345
8687,Chicago,Chicago,Cook,IL,Midwest,60630
8688,North Hartland,North Hartland,Windsor,VT,Northeast,5052
8689,El Paso,El Paso,El Paso,TX,South,79913
8690,Roxie,Roxie,Franklin,MS,South,39661
8691,Velarde,Velarde,Rio Arriba,NM,West,87582
8692,Scranton,Scranton,Hyde,NC,South,27875
8693,Hoffman Estates,Hoffman Estates,Cook,IL,Midwest,60179
8694,Termo,Termo,Lassen,CA,West,96132
8695,Atlantic,Atlantic,Carteret,NC,South,28511
8696,Llano,Llano,Llano,TX,South,78643
8697,Proctor,Proctor,Adair,OK,South,74457
8698,Lodi,Lodi,Bergen,NJ,Northeast,7644
8699,Meadville,Meadville,Franklin,MS,South,39653
8700,Columbus,Columbus,Bartholomew,IN,Midwest,47202
8701,Gold Canyon,Gold Canyon,Pinal,AZ,West,85118
8702,North Rose,North Rose,Wayne,NY,Northeast,14516
8703,Cowdrey,Cowdrey,Jackson,CO,West,80434
8704,Marathon,Marathon,Buena Vista,IA,Midwest,50565
8705,Naples,Naples,Collier,FL,South,34104
8706,San Marcos,San Marcos,San Diego,CA,West,92069
8707,Highland Falls,Highland Falls,Orange,NY,Northeast,10928
8708,Urbana,Urbana,Union,AR,South,71768
8709,Evansville,Evansville,Vanderburgh,IN,Midwest,47711
8710,Frankfort,Frankfort,Ross,OH,Midwest,45628
8711,Olanta,Olanta,Clearfield,PA,Northeast,16863
8712,Sparr,Sparr,Marion,FL,South,32192
8713,Washington,Washington,District of Columbia,DC,South,20207
8714,Darwin,Darwin,Inyo,CA,West,93522
8715,Fayetteville,Fayetteville,Cumberland,NC,South,28312
8716,Coweta,Coweta,Wagoner,OK,South,74429
8717,East Stroudsburg,East Stroudsburg,East Stroudsburg,PA,Northeast,18302
8718,Houston,Houston,Harris,TX,South,77228
8719,Wooster,Wooster,Wayne,OH,Midwest,44691
8720,Malta,Malta,Cassia,ID,West,83342
8721,Clarion,Clarion,Wright,IA,Midwest,50526
8722,West Enfield,West Enfield,Penobscot,ME,Northeast,4493
8723,Drytown,Drytown,Amador,CA,West,95699
8724,Lost Nation,Lost Nation,Clinton,IA,Midwest,52254
8725,Max Meadows,Max Meadows,Wythe,VA,South,24360
8726,Lewiston,Lewiston,Winona,MN,Midwest,55952
8727,Leasburg,Leasburg,Caswell,NC,South,27291
8728,New York City,New York City,New York,NY,Northeast,10133
8729,Ashland City,Ashland City,Cheatham,TN,South,37015
8730,Woodland,Woodland,Cowlitz,WA,West,98674
8731,Woburn,Woburn,Middlesex,MA,Northeast,1813
8732,New Haven,New Haven,Oswego,NY,Northeast,13121
8733,Tuscumbia,Tuscumbia,Miller,MO,Midwest,65082
8734,Dallas,Dallas,Dallas,TX,South,75229
8735,Otis Orchards,Otis Orchards,Spokane,WA,West,99027
8736,Bloomington,Bloomington,Monroe,IN,Midwest,47402
8737,Columbia,Columbia,Richland,SC,South,29209
8738,South Portland,South Portland,Cumberland,ME,Northeast,4116
8739,Sunset,Sunset,Montague,TX,South,76270
8740,North Las Vegas,North Las Vegas,Clark,NV,West,89033
8741,Maben,Maben,Wyoming,WV,South,25870
8742,Greenville,Greenville,Augusta,VA,South,24440
8743,Atlantic,Atlantic,Atlantic,ME,Northeast,4608
8744,Cave Spring,Cave Spring,Floyd,GA,South,30124
8745,Maunaloa,Maunaloa,Maui,HI,West,96770
8746,West Burke,West Burke,Caledonia,VT,Northeast,5871
8747,Albertville,Albertville,Marshall,AL,South,35950
8748,Nashville,Nashville,Davidson,TN,South,37237
8749,Fishers Hill,Fishers Hill,Shenandoah,VA,South,22626
8750,Colton,Colton,San Bernardino,CA,West,92324
8751,Colrain,Colrain,Franklin,MA,Northeast,1340
8752,Bennington,Bennington,Switzerland,IN,Midwest,47011
8753,Auburn,Auburn,Bay,MI,Midwest,48611
8754,Hoxie,Hoxie,Lawrence,AR,South,72433
8755,Stedman,Stedman,Cumberland,NC,South,28391
8756,Washington,Washington,Washington,DC,South,20209
8757,Crest Park,Crest Park,San Bernardino,CA,West,92326
8758,Belfry,Belfry,Pike,KY,South,41514
8759,Brantley,Brantley,Crenshaw,AL,South,36009
8760,Plum,Plum,Fayette,TX,South,78952
8761,Canton,Canton,Stark,OH,Midwest,44708
8762,Oberlin,Oberlin,Lorain,OH,Midwest,44074
8763,Mount Pleasant,Mount Pleasant,Jefferson,OH,Midwest,43939
8764,Flora,Flora,Carroll,IN,Midwest,46929
8765,Macon,Macon,Bibb,GA,South,31213
8766,Maspeth,Maspeth,Queens,NY,Northeast,11378
8767,Croton,Croton,Licking,OH,Midwest,43013
8768,Lynchburg,Lynchburg,Lynchburg (city),VA,South,24502
8769,Sterling,Sterling,Sterling,VA,South,22170
8770,Pikeville,Pikeville,Pike,KY,South,41502
8771,Cool Ridge,Cool Ridge,Raleigh,WV,South,25825
8772,Corona,Corona,Lincoln,NM,West,88318
8773,Roaring River,Roaring River,Wilkes,NC,South,28669
8774,Oriskany,Oriskany,Botetourt,VA,South,24130
8775,Sylvester,Sylvester,Worth,GA,South,31791
8776,Linden,Linden,Cumberland,NC,South,28356
8777,Manteno,Manteno,Kankakee,IL,Midwest,60950
8778,Buna,Buna,Jasper,TX,South,77612
8779,Shreveport,Shreveport,Caddo,LA,South,71104
8780,Reesville,Reesville,Clinton,OH,Midwest,45166
8781,Highlandville,Highlandville,Christian,MO,Midwest,65669
8782,Fort Wayne,Fort Wayne,Allen,IN,Midwest,46865
8783,Bessie,Bessie,Washita,OK,South,73622
8784,Bradford,Bradford,McKean,PA,Northeast,16701
8785,Ozawkie,Ozawkie,Jefferson,KS,Midwest,66070
8786,Central,Central,Harrison,IN,Midwest,47110
8787,Raleigh,Raleigh,Wake,NC,South,27625
8788,Richmond,Richmond,Henrico,VA,South,23242
8789,Baton Rouge,Baton Rouge,East Baton Rouge,LA,South,70823
8790,Wilsonville,Wilsonville,Macoupin,IL,Midwest,62093
8791,Harveys Lake,Harveys Lake,Luzerne,PA,Northeast,18618
8792,Hitchcock,Hitchcock,Blaine,OK,South,73744
8793,Fairbanks,Fairbanks,Fairbanks North Star,AK,West,99708
8794,Boyes Hot Springs,Boyes Hot Springs,Sonoma,CA,West,95416
8795,Mc Cormick,Mc Cormick,McCormick,SC,South,29899
8796,Boring,Boring,Clackamas,OR,West,97009
8797,New York City,New York City,New York,NY,Northeast,10163
8798,Birmingham,Birmingham,Jefferson,AL,South,35209
8799,West Finley,West Finley,Washington,PA,Northeast,15377
8800,Sacramento,Sacramento,Sacramento,CA,West,95823
8801,Albuquerque,Albuquerque,Bernalillo,NM,West,87153
8802,Guy,Guy,Faulkner,AR,South,72061
8803,Brocton,Brocton,Chautauqua,NY,Northeast,14716
8804,Acme,Acme,Westmoreland,PA,Northeast,15610
8805,Santo,Santo,Palo Pinto,TX,South,76472
8806,Mc Bride,Mc Bride,Perry,MO,Midwest,63776
8807,Vulcan,Vulcan,Dickinson,MI,Midwest,49892
8808,Painesville,Painesville,Lake,OH,Midwest,44077
8809,Duvall,Duvall,King,WA,West,98019
8810,Sheridan,Sheridan,La Salle,IL,Midwest,60551
8811,Hammond,Hammond,Tangipahoa,LA,South,70404
8812,Moline,Moline,Allegan,MI,Midwest,49335
8813,Pataskala,Pataskala,Licking,OH,Midwest,43062
8814,El Paso,El Paso,El Paso,TX,South,79986
8815,Fountaintown,Fountaintown,Shelby,IN,Midwest,46130
8816,Mountain City,Mountain City,Johnson,TN,South,37683
8817,Edina,Edina,Knox,MO,Midwest,63537
8818,Lake Itasca,Lake Itasca,Lake Itasca,MN,Midwest,56460
8819,Big Run,Big Run,Wetzel,WV,South,26561
8820,Ellinwood,Ellinwood,Barton,KS,Midwest,67526
8821,Redwood City,Redwood City,San Mateo,CA,West,94062
8822,Skytop,Skytop,Monroe,PA,Northeast,18357
8823,South Grafton,South Grafton,Worcester,MA,Northeast,1560
8824,Sandusky,Sandusky,Erie,OH,Midwest,44871
8825,Willseyville,Willseyville,Tioga,NY,Northeast,13864
8826,Mobile,Mobile,Mobile,AL,South,36671
8827,Mesa,Mesa,Maricopa,AZ,West,85208
8828,Blanca,Blanca,Costilla,CO,West,81123
8829,Bellmawr,Bellmawr,Camden,NJ,Northeast,8031
8830,Glen Wild,Glen Wild,Sullivan,NY,Northeast,12738
8831,Virginia Beach,Virginia Beach,Virginia Beach (city),VA,South,23451
8832,Bowen,Bowen,Hancock,IL,Midwest,62316
8833,Sumner,Sumner,Gratiot,MI,Midwest,48889
8834,Mechanicsville,Mechanicsville,Hanover,VA,South,23116
8835,Scranton,Scranton,Lackawanna,PA,Northeast,18515
8836,Harman,Harman,Buchanan,VA,South,24618
8837,Camp Lake,Camp Lake,Kenosha,WI,Midwest,53109
8838,Aneta,Aneta,Nelson,ND,Midwest,58212
8839,Santee,Santee,San Diego,CA,West,92072
8840,Williston,Williston,Barnwell,SC,South,29853
8841,Coleraine,Coleraine,Itasca,MN,Midwest,55722
8842,Issaquah,Issaquah,King,WA,West,98027
8843,Bethlehem,Bethlehem,Litchfield,CT,Northeast,6751
8844,North Haverhill,North Haverhill,Grafton,NH,Northeast,3774
8845,North Wilkesboro,North Wilkesboro,Wilkes,NC,South,28674
8846,Baltimore,Baltimore,Baltimore,MD,South,21285
8847,Silver Lake,Silver Lake,Lake,OR,West,97638
8848,Winter Haven,Winter Haven,Polk,FL,South,33888
8849,Gayville,Gayville,Yankton,SD,Midwest,57031
8850,Columbia,Columbia,Richland,SC,South,29250
8851,Miamisburg,Miamisburg,Montgomery,OH,Midwest,45343
8852,Venango,Venango,Crawford,PA,Northeast,16440
8853,Stonington,Stonington,Stonington,CO,West,81075
8854,Olivehill,Olivehill,Hardin,TN,South,38475
8855,Baton Rouge,Baton Rouge,East Baton Rouge,LA,South,70874
8856,Richmond,Richmond,Contra Costa,CA,West,94801
8857,Chattanooga,Chattanooga,Hamilton,TN,South,37402
8858,Arnoldsburg,Arnoldsburg,Calhoun,WV,South,25234
8859,Lynnwood,Lynnwood,Snohomish,WA,West,98036
8860,Flint,Flint,Genesee,MI,Midwest,48502
8861,Ferndale,Ferndale,Lake,FL,South,34729
8862,Three Springs,Three Springs,Huntingdon,PA,Northeast,17264
8863,Saint Ann,Saint Ann,St. Louis,MO,Midwest,63074
8864,Winnetka,Winnetka,Los Angeles,CA,West,91396
8865,Frazeysburg,Frazeysburg,Muskingum,OH,Midwest,43822
8866,Bloomburg,Bloomburg,Cass,TX,South,75556
8867,Huntingdon,Huntingdon,Huntingdon,PA,Northeast,16654
8868,Buffalo,Buffalo,Erie,NY,Northeast,14233
8869,Portland,Portland,Multnomah,OR,West,97205
8870,Eastport,Eastport,Washington,ME,Northeast,4631
8871,Port Saint Joe,Port Saint Joe,Gulf,FL,South,32456
8872,Monroe,Monroe,Union,NC,South,28110
8873,Harrisville,Harrisville,Ritchie,WV,South,26362
8874,North Palm Springs,North Palm Springs,Riverside,CA,West,92258
8875,Two Buttes,Two Buttes,Baca,CO,West,81084
8876,Terryville,Terryville,Litchfield,CT,Northeast,6786
8877,Vail,Vail,Pima,AZ,West,85641
8878,Youngstown,Youngstown,Mahoning,OH,Midwest,44599
8879,Vernon,Vernon,Oneida,NY,Northeast,13476
8880,Savannah,Savannah,Hardin,TN,South,38372
8881,Pine Bluffs,Pine Bluffs,Laramie,WY,West,82082
8882,Lyman,Lyman,Scotts Bluff,NE,Midwest,69352
8883,New Haven,New Haven,New Haven,CT,Northeast,6540
8884,Cannon Afb,Cannon Afb,Curry,NM,West,88103
8885,Occidental,Occidental,Sonoma,CA,West,95465
8886,Baxley,Baxley,Appling,GA,South,31515
8887,Alma,Alma,Gratiot,MI,Midwest,48801
8888,Saint Marys,Saint Marys,Warren,IA,Midwest,50241
8889,Chunky,Chunky,Newton,MS,South,39323
8890,Camp Hill,Camp Hill,Cumberland,PA,Northeast,17089
8891,Tenino,Tenino,Thurston,WA,West,98589
8892,Chicago,Chicago,Cook,IL,Midwest,60656
8893,San Diego,San Diego,San Diego,CA,West,92105
8894,Adams Run,Adams Run,Charleston,SC,South,29426
8895,Wann,Wann,Nowata,OK,South,74083
8896,Kite,Kite,Johnson,GA,South,31049
8897,Washington,Washington,District of Columbia,DC,South,20216
8898,Burnwell,Burnwell,Burnwell,WV,South,25034
8899,San Jose,San Jose,Santa Clara,CA,West,95128
8900,Vero Beach,Vero Beach,Indian River,FL,South,32960
8901,Fountain City,Fountain City,Buffalo,WI,Midwest,54629
8902,Deer Creek,Deer Creek,Grant,OK,South,74636
8903,Pierpont,Pierpont,Ashtabula,OH,Midwest,44082
8904,Gowen City,Gowen City,Northumberland,PA,Northeast,17828
8905,Dalton,Dalton,Otter Tail,MN,Midwest,56324
8906,Provo,Provo,Utah,UT,West,84604
8907,Keswick,Keswick,Albemarle,VA,South,22947
8908,Glasco,Glasco,Cloud,KS,Midwest,67445
8909,Cambridge,Cambridge,Furnas,NE,Midwest,69022
8910,Edinburg,Edinburg,Hidalgo,TX,South,78542
8911,Lake Harbor,Lake Harbor,Palm Beach,FL,South,33459
8912,Cortez,Cortez,Montezuma,CO,West,81321
8913,Medora,Medora,Jackson,IN,Midwest,47260
8914,Ardenvoir,Ardenvoir,Chelan,WA,West,98811
8915,West Danby,West Danby,West Danby,NY,Northeast,14896
8916,West Union,West Union,Fayette,IA,Midwest,52175
8917,Harleigh,Harleigh,Luzerne,PA,Northeast,18225
8918,Clarendon,Clarendon,Donley,TX,South,79226
8919,Elkmont,Elkmont,Limestone,AL,South,35620
8920,Beaver Dam,Beaver Dam,Dodge,WI,Midwest,53916
8921,El Paso,El Paso,El Paso,TX,South,79934
8922,Georgiana,Georgiana,Butler,AL,South,36033
8923,Salem,Salem,Oconee,SC,South,29676
8924,Upperville,Upperville,Fauquier,VA,South,20184
8925,Jamaica,Jamaica,Queens,NY,Northeast,11405
8926,Reading,Reading,Nobles,MN,Midwest,56165
8927,Chicago,Chicago,Cook,IL,Midwest,60609
8928,Garnett,Garnett,Anderson,KS,Midwest,66032
8929,Shonto,Shonto,Navajo,AZ,West,86054
8930,Hewitt,Hewitt,McLennan,TX,South,76643
8931,Westwego,Westwego,Jefferson,LA,South,70094
8932,Royersford,Royersford,Montgomery,PA,Northeast,19468
8933,Tacoma,Tacoma,Pierce,WA,West,98455
8934,Fredericksburg,Fredericksburg,Spotsylvania,VA,South,22412
8935,Westbury,Westbury,Nassau,NY,Northeast,11597
8936,Westlake Village,Westlake Village,Ventura,CA,West,91359
8937,Sorrento,Sorrento,Hancock,ME,Northeast,4677
8938,Blevins,Blevins,Hempstead,AR,South,71825
8939,Spearsville,Spearsville,Union,LA,South,71277
8940,Estes Park,Estes Park,Larimer,CO,West,80517
8941,Oneida,Oneida,Outagamie,WI,Midwest,54155
8942,Fargo,Fargo,Cass,ND,Midwest,58126
8943,Dallas,Dallas,Dallas,TX,South,75247
8944,Justice,Justice,Mingo,WV,South,24851
8945,Whitwell,Whitwell,Marion,TN,South,37397
8946,Columbus,Columbus,Franklin,OH,Midwest,43299
8947,Eureka,Eureka,Humboldt,CA,West,95503
8948,Seville,Seville,Wilcox,GA,South,31084
8949,Abingdon,Abingdon,Washington,VA,South,24211
8950,Fresno,Fresno,Fresno,CA,West,93765
8951,North Franklin,North Franklin,New London,CT,Northeast,6254
8952,Canehill,Canehill,Washington,AR,South,72717
8953,Wilmot,Wilmot,Merrimack,NH,Northeast,3287
8954,Aurora,Aurora,St. Louis,MN,Midwest,55705
8955,Oden,Oden,Montgomery,AR,South,71966
8956,Oakland,Oakland,Oakland,MI,Midwest,48363
8957,New Orleans,New Orleans,Orleans,LA,South,70176
8958,Sulphur Springs,Sulphur Springs,Hopkins,TX,South,75483
8959,North Little Rock,North Little Rock,Pulaski,AR,South,72115
8960,Olmsted,Olmsted,Pulaski,IL,Midwest,62970
8961,Buxton,Buxton,Dare,NC,South,27920
8962,Grand Rapids,Grand Rapids,Kent,MI,Midwest,49514
8963,Allen,Allen,Allen,AL,South,36419
8964,Winston Salem,Winston Salem,Forsyth,NC,South,27151
8965,Montpelier,Montpelier,Blackford,IN,Midwest,47359
8966,Asher,Asher,Pottawatomie,OK,South,74826
8967,Montville,Montville,Morris,NJ,Northeast,7045
8968,Cohoes,Cohoes,Albany,NY,Northeast,12047
8969,Gouldbusk,Gouldbusk,Coleman,TX,South,76845
8970,Westphalia,Westphalia,Anderson,KS,Midwest,66093
8971,Sulphur,Sulphur,Calcasieu,LA,South,70665
8972,Badin,Badin,Stanly,NC,South,28009
8973,Garneill,Garneill,Fergus,MT,West,59445
8974,Burlingame,Burlingame,San Mateo,CA,West,94010
8975,Gilby,Gilby,Grand Forks,ND,Midwest,58235
8976,Shelton,Shelton,Fairfield,CT,Northeast,6484
8977,Alton,Alton,Kane,UT,West,84710
8978,New Brunswick,New Brunswick,Middlesex,NJ,Northeast,8906
8979,Old Westbury,Old Westbury,Nassau,NY,Northeast,11568
8980,Witten,Witten,Tripp,SD,Midwest,57584
8981,Williams,Williams,Coconino,AZ,West,86046
8982,Afton,Afton,Dickens,TX,South,79220
8983,Starkville,Starkville,Oktibbeha,MS,South,39759
8984,New Bern,New Bern,Craven,NC,South,28563
8985,Saint Agatha,Saint Agatha,Aroostook,ME,Northeast,4772
8986,Boys Ranch,Boys Ranch,Oldham,TX,South,79010
8987,Rosston,Rosston,Cooke,TX,South,76263
8988,Phillipsport,Phillipsport,Sullivan,NY,Northeast,12769
8989,Carrizo Springs,Carrizo Springs,Dimmit,TX,South,78834
8990,Huntsville,Huntsville,Randolph,MO,Midwest,65259
8991,Ideal,Ideal,Macon,GA,South,31041
8992,Essex,Essex,Essex,NY,Northeast,12936
8993,Mc Connelsville,Mc Connelsville,Morgan,OH,Midwest,43756
8994,Bryant,Bryant,Palm Beach,FL,South,33439
8995,Round Mountain,Round Mountain,Blanco,TX,South,78663
8996,Greenville,Greenville,Greenville,SC,South,29611
8997,Dunbar,Dunbar,Butler,KY,South,42219
8998,Chignik Lagoon,Chignik Lagoon,Lake and Peninsula,AK,West,99565
